ts_micro,frame_index,wheel
0,1954,-1
0,1955,-1
0,1956,-1
0,1957,-1
0,1958,-1
0,1959,-1
0,1960,-1
0,1961,-1
0,1962,-1
0,1963,-1
0,1964,-1
0,1965,-1
0,1966,-1
0,1967,-1
0,1968,-1
0,1969,-1
0,1970,-1
0,1971,-1
0,1972,-1
0,1973,-1
0,1974,-1
0,1975,-1
0,1976,-1
0,1977,-1
0,1978,-1
0,1979,-1
0,1980,-1
0,1981,-1
0,1982,-1
0,1983,-1
0,1984,-1
0,1985,-1
0,1986,-1
0,1987,-1
0,1988,-1
0,1989,-1
0,1990,-1
0,1991,-1
0,1992,-1
0,1993,-1
0,1994,-1
0,1995,-1
0,1996,-1
0,1997,-1
0,1998,-1
0,1999,-1
0,2000,-1
0,2001,-1
0,2002,-1
0,2003,-1
0,2004,-1
0,2005,-1
0,2006,-1
0,2007,-1
0,2008,-1
0,2009,-1
0,2010,-1
0,2011,-1
0,2012,-1
0,2013,-1
0,2014,-1
0,2015,-1
0,2016,-1
0,2017,-1
0,2018,-1
0,2019,-1
0,2020,-1
0,2021,-1
0,2022,-1
0,2023,-1
0,2024,-1
0,2025,-1
0,2026,-1
0,2027,-1
0,2028,-1
0,2029,-1
0,2030,-1
0,2031,-1
0,2032,-1
0,2033,-1
0,2034,-1
0,2035,-1
0,2036,-1
0,2037,-1
0,2038,-1
0,2039,-0
0,2040,-0
0,2041,-0
0,2042,-0
0,2043,-0
0,2044,-0
0,2045,-0
0,2046,-0
0,2047,-0
0,2048,-0
0,2049,-0
0,2050,-0
0,2051,-0
0,2052,-0
0,2053,-0
0,2054,-0
0,2055,-0
0,2056,-0
0,2057,-0
0,2058,-0
0,2059,-0
0,2060,-0
0,2061,-0
0,2062,-0
0,2063,-0
0,2064,-0
0,2065,-0
0,2066,-0
0,2067,-0
0,2068,-0
0,2069,-0
0,2070,-0
0,2071,-0
0,2072,-0
0,2073,-0
0,2074,-0
0,2075,-0
0,2076,-0
0,2077,-0
0,2078,-0
0,2079,-0
0,2080,-0
0,2081,-0
0,2082,-0
0,2083,-0
0,2084,-0
0,2085,-0
0,2086,-0
0,2087,-0
0,2088,0
0,2089,-0
0,2090,-0
0,2091,-0
0,2092,-0
0,2093,-0
0,2094,-0
0,2095,-0
0,2096,-0
0,2097,-0
0,2098,-0
0,2099,-0
0,2100,-0
0,2101,-0
0,2102,-0
0,2103,-0
0,2104,-0
0,2105,-0
0,2106,-0
0,2107,-0
0,2108,-0
0,2109,-0
0,2110,-0
0,2111,-0
0,2112,-0
0,2113,-0
0,2114,-1
0,2115,-1
0,2116,-1
0,2117,-1
0,2118,-1
0,2119,-1
0,2120,-1
0,2121,-1
0,2122,-1
0,2123,-1
0,2124,-1
0,2125,-1
0,2126,-1
0,2127,-1
0,2128,-1
0,2129,-1
0,2130,-1
0,2131,-1
0,2132,-1
0,2133,-1
0,2134,-1
0,2135,-1
0,2136,-1
0,2137,-1
0,2138,-1
0,2139,-1
0,2140,-1
0,2141,-1
0,2142,-1
0,2143,-1
0,2144,-1
0,2145,-1
0,2146,-1
0,2147,-1
0,2148,-1
0,2149,-1
0,2150,-1
0,2151,-1
0,2152,-1
0,2153,-1
0,2154,-1
0,2155,-1
0,2156,-1
0,2157,-1
0,2158,-1
0,2159,-1
0,2160,-1
0,2161,-1
0,2162,-1
0,2163,-1
0,2164,-1
0,2165,-1
0,2166,-1
0,2167,-1
0,2168,-1
0,2169,-1
0,2170,-1
0,2171,-1
0,2172,-1
0,2173,-1
0,2174,-1
0,2175,-1
0,2176,-1
0,2177,-1
0,2178,-1
0,2179,-1
0,2180,-1
0,2181,-1
0,2182,-1
0,2183,-1
0,2184,-1
0,2185,-1
0,2186,-1
0,2187,-1
0,2188,-1
0,2189,-1
0,2190,-1
0,2191,-1
0,2192,-1
0,2193,-1
0,2194,-1
0,2195,-1
0,2196,-1
0,2197,-1
0,2198,-1
0,2199,-1
0,2200,-1
0,2201,-1
0,2202,-1
0,2203,-1
0,2204,-1
0,2205,-1
0,2206,-1
0,2207,-1
0,2208,-1
0,2209,-1
0,2210,-1
0,2211,-1
0,2212,-1
0,2213,-1
0,2214,-1
0,2215,-1
0,2216,-1
0,2217,-1
0,2218,-1
0,2219,-1
0,2220,-1
0,2221,-1
0,2222,-1
0,2223,-1
0,2224,-1
0,2225,-1
0,2226,-1
0,2227,-1
0,2228,-1
0,2229,-1
0,2230,-1
0,2231,-1
0,2232,-1
0,2233,-1
0,2234,-1
0,2235,-1
0,2236,-1
0,2237,-1
0,2238,-1
0,2239,-1
0,2240,-1
0,2241,-1
0,2242,-1
0,2243,-1
0,2244,-1
0,2245,-1
0,2246,-1
0,2247,-1
0,2248,-1
0,2249,-1
0,2250,-1
0,2251,-1
0,2252,-1
0,2253,-1
0,2254,-1
0,2255,-1
0,2256,-1
0,2257,-1
0,2258,-1
0,2259,-1
0,2260,-1
0,2261,-1
0,2262,-1
0,2263,-1
0,2264,-1
0,2265,-1
0,2266,-1
0,2267,-1
0,2268,-1
0,2269,-1
0,2270,-1
0,2271,-1
0,2272,-1
0,2273,-1
0,2274,-1
0,2275,-1
0,2276,-1
0,2277,-1
0,2278,-1
0,2279,-1
0,2280,-1
0,2281,-1
0,2282,-1
0,2283,-1
0,2284,-1
0,2285,-1
0,2286,-1
0,2287,-1
0,2288,-1
0,2289,-1
0,2290,-1
0,2291,-1
0,2292,-1
0,2293,-1
0,2294,-1
0,2295,-1
0,2296,-1
0,2297,-1
0,2298,-1
0,2299,-1
0,2300,-1
0,2301,-1
0,2302,-1
0,2303,-1
0,2304,-1
0,2305,-1
0,2306,-1
0,2307,-1
0,2308,-1
0,2309,-1
0,2310,-1
0,2311,-1
0,2312,-1
0,2313,-1
0,2314,-1
0,2315,-1
0,2316,-1
0,2317,-1
0,2318,-1
0,2319,-1
0,2320,-1
0,2321,-1
0,2322,-1
0,2323,-1
0,2324,-1
0,2325,-1
0,2326,-1
0,2327,-1
0,2328,-1
0,2329,-1
0,2330,-1
0,2331,-1
0,2332,-1
0,2333,-1
0,2334,-1
0,2335,-1
0,2336,-1
0,2337,-1
0,2338,-1
0,2339,-1
0,2340,-1
0,2341,-1
0,2342,-1
0,2343,-1
0,2344,-1
0,2345,-1
0,2346,-1
0,2347,-1
0,2348,-1
0,2349,-1
0,2350,-1
0,2351,-1
0,2352,-1
0,2353,-1
0,2354,-1
0,2355,-1
0,2356,-1
0,2357,-1
0,2358,-1
0,2359,-1
0,2360,-1
0,2361,-1
0,2362,-1
0,2363,-1
0,2364,-1
0,2365,-1
0,2366,-1
0,2367,-0
0,2368,-0
0,2369,-0
0,2370,-0
0,2371,-0
0,2372,-0
0,2373,-0
0,2374,-0
0,2375,-0
0,2376,-1
0,2377,-1
0,2378,-1
0,2379,-1
0,2380,-1
0,2381,-1
0,2382,-1
0,2383,-1
0,2384,-1
0,2385,-1
0,2386,-1
0,2387,-1
0,2388,-1
0,2389,-1
0,2390,-1
0,2391,-1
0,2392,-1
0,2393,-1
0,2394,-1
0,2395,-1
0,2396,-1
0,2397,-1
0,2398,-1
0,2399,-1
0,2400,-1
0,2401,-1
0,2402,-1
0,2403,-1
0,2404,-1
0,2405,-1
0,2406,-1
0,2407,-1
0,2408,-1
0,2409,-1
0,2410,-1
0,2411,-1
0,2412,-1
0,2413,-1
0,2414,-1
0,2415,-1
0,2416,-1
0,2417,-1
0,2418,-1
0,2419,-1
0,2420,-1
0,2421,-1
0,2422,-1
0,2423,-1
0,2424,-1
0,2425,-1
0,2426,-1
0,2427,-1
0,2428,-2
0,2429,-2
0,2430,-2
0,2431,-2
0,2432,-2
0,2433,-2
0,2434,-2
0,2435,-2
0,2436,-2
0,2437,-2
0,2438,-2
0,2439,-2
0,2440,-2
0,2441,-2
0,2442,-2
0,2443,-2
0,2444,-2
0,2445,-2
0,2446,-2
0,2447,-2
0,2448,-2
0,2449,-2
0,2450,-2
0,2451,-2
0,2452,-2
0,2453,-2
0,2454,-2
0,2455,-2
0,2456,-2
0,2457,-2
0,2458,-2
0,2459,-2
0,2460,-2
0,2461,-2
0,2462,-2
0,2463,-2
0,2464,-2
0,2465,-2
0,2466,-2
0,2467,-2
0,2468,-2
0,2469,-2
0,2470,-2
0,2471,-2
0,2472,-2
0,2473,-2
0,2474,-1
0,2475,-1
0,2476,-1
0,2477,-1
0,2478,-1
0,2479,-1
0,2480,-1
0,2481,-1
0,2482,-1
0,2483,-1
0,2484,-1
0,2485,-1
0,2486,-1
0,2487,-1
0,2488,-1
0,2489,-1
0,2490,-1
0,2491,-1
0,2492,-1
0,2493,-1
0,2494,-1
0,2495,-1
0,2496,-1
0,2497,-1
0,2498,-1
0,2499,-1
0,2500,-1
0,2501,-1
0,2502,-1
0,2503,-1
0,2504,-1
0,2505,-1
0,2506,-1
0,2507,-1
0,2508,-1
0,2509,-1
0,2510,-1
0,2511,-1
0,2512,-1
0,2513,-1
0,2514,-1
0,2515,-1
0,2516,-1
0,2517,-1
0,2518,-1
0,2519,-1
0,2520,-1
0,2521,-0
0,2522,-0
0,2523,-0
0,2524,-0
0,2525,-0
0,2526,-0
0,2527,-0
0,2528,-0
0,2529,-0
0,2530,-0
0,2531,-0
0,2532,-0
0,2533,-0
0,2534,-0
0,2535,-0
0,2536,-0
0,2537,-0
0,2538,-0
0,2539,-0
0,2540,-0
0,2541,-0
0,2542,-0
0,2543,-0
0,2544,-0
0,2545,-0
0,2546,-0
0,2547,-0
0,2548,-0
0,2549,-0
0,2550,-0
0,2551,-0
0,2552,-0
0,2553,-0
0,2554,-0
0,2555,-0
0,2556,-0
0,2557,-0
0,2558,-0
0,2559,-0
0,2560,-0
0,2561,-0
0,2562,-0
0,2563,-0
0,2564,-0
0,2565,-0
0,2566,-0
0,2567,-0
0,2568,-0
0,2569,-0
0,2570,-0
0,2571,-0
0,2572,-0
0,2573,-0
0,2574,-0
0,2575,-0
0,2576,-0
0,2577,-0
0,2578,-0
0,2579,-0
0,2580,-0
0,2581,-0
0,2582,-0
0,2583,-0
0,2584,0
0,2585,0
0,2586,0
0,2587,0
0,2588,0
0,2589,0
0,2590,0
0,2591,0
0,2592,0
0,2593,0
0,2594,0
0,2595,0
0,2596,0
0,2597,0
0,2598,-0
0,2599,-0
0,2600,-0
0,2601,-0
0,2602,-0
0,2603,-0
0,2604,-0
0,2605,-0
0,2606,-0
0,2607,-0
0,2608,-0
0,2609,-0
0,2610,-0
0,2611,-0
0,2612,-0
0,2613,-0
0,2614,-0
0,2615,-0
0,2616,-0
0,2617,-0
0,2618,-0
0,2619,-0
0,2620,-0
0,2621,-0
0,2622,-0
0,2623,-0
0,2624,-0
0,2625,-0
0,2626,-0
0,2627,-0
0,2628,-0
0,2629,-0
0,2630,-0
0,2631,-0
0,2632,-0
0,2633,-0
0,2634,-0
0,2635,-0
0,2636,-0
0,2637,-0
0,2638,-0
0,2639,-0
0,2640,-0
0,2641,-0
0,2642,-0
0,2643,-0
0,2644,-0
0,2645,-0
0,2646,-0
0,2647,-0
0,2648,-0
0,2649,-0
0,2650,-0
0,2651,-0
0,2652,-0
0,2653,-0
0,2654,-0
0,2655,-0
0,2656,-0
0,2657,-0
0,2658,-0
0,2659,-0
0,2660,-0
0,2661,-0
0,2662,-0
0,2663,-0
0,2664,-0
0,2665,-0
0,2666,-0
0,2667,-0
0,2668,-0
0,2669,-0
0,2670,-0
0,2671,-0
0,2672,-0
0,2673,-0
0,2674,-0
0,2675,-0
0,2676,-0
0,2677,-0
0,2678,-0
0,2679,-0
0,2680,-0
0,2681,-0
0,2682,-0
0,2683,-1
0,2684,-1
0,2685,-1
0,2686,-1
0,2687,-1
0,2688,-1
0,2689,-1
0,2690,-1
0,2691,-1
0,2692,-1
0,2693,-1
0,2694,-1
0,2695,-1
0,2696,-1
0,2697,-1
0,2698,-1
0,2699,-1
0,2700,-1
0,2701,-1
0,2702,-1
0,2703,-1
0,2704,-1
0,2705,-1
0,2706,-0
0,2707,-0
0,2708,-0
0,2709,-0
0,2710,-0
0,2711,-0
0,2712,0
0,2713,0
0,2714,0
0,2715,0
0,2716,1
0,2717,1
0,2718,1
0,2719,1
0,2720,2
0,2721,2
0,2722,2
0,2723,3
0,2724,3
0,2725,4
0,2726,4
0,2727,4
0,2728,5
0,2729,5
0,2730,5
0,2731,5
0,2732,6
0,2733,6
0,2734,6
0,2735,6
0,2736,6
0,2737,6
0,2738,6
0,2739,8
0,2740,8
0,2741,8
0,2742,8
0,2743,8
0,2744,9
0,2745,9
0,2746,9
0,2747,9
0,2748,9
0,2749,9
0,2750,9
0,2751,9
0,2752,10
0,2753,10
0,2754,10
0,2755,10
0,2756,10
0,2757,10
0,2758,10
0,2759,10
0,2760,10
0,2761,10
0,2762,10
0,2763,11
0,2764,11
0,2765,11
0,2766,11
0,2767,11
0,2768,11
0,2769,11
0,2770,12
0,2771,12
0,2772,12
0,2773,12
0,2774,12
0,2775,12
0,2776,12
0,2777,12
0,2778,12
0,2779,12
0,2780,12
0,2781,12
0,2782,12
0,2783,12
0,2784,12
0,2785,11
0,2786,11
0,2787,11
0,2788,11
0,2789,11
0,2790,11
0,2791,10
0,2792,10
0,2793,10
0,2794,10
0,2795,10
0,2796,10
0,2797,10
0,2798,10
0,2799,10
0,2800,10
0,2801,10
0,2802,10
0,2803,10
0,2804,10
0,2805,10
0,2806,10
0,2807,10
0,2808,10
0,2809,9
0,2810,9
0,2811,9
0,2812,9
0,2813,9
0,2814,9
0,2815,9
0,2816,9
0,2817,9
0,2818,9
0,2819,9
0,2820,9
0,2821,9
0,2822,9
0,2823,9
0,2824,9
0,2825,9
0,2826,9
0,2827,9
0,2828,9
0,2829,9
0,2830,9
0,2831,9
0,2832,11
0,2833,11
0,2834,11
0,2835,12
0,2836,12
0,2837,12
0,2838,12
0,2839,12
0,2840,12
0,2841,12
0,2842,12
0,2843,13
0,2844,13
0,2845,13
0,2846,13
0,2847,13
0,2848,13
0,2849,14
0,2850,14
0,2851,14
0,2852,14
0,2853,14
0,2854,14
0,2855,14
0,2856,14
0,2857,15
0,2858,15
0,2859,15
0,2860,15
0,2861,15
0,2862,15
0,2863,15
0,2864,15
0,2865,15
0,2866,15
0,2867,15
0,2868,15
0,2869,15
0,2870,15
0,2871,14
0,2872,14
0,2873,14
0,2874,13
0,2875,13
0,2876,13
0,2877,13
0,2878,13
0,2879,12
0,2880,12
0,2881,12
0,2882,12
0,2883,12
0,2884,12
0,2885,12
0,2886,11
0,2887,11
0,2888,11
0,2889,11
0,2890,11
0,2891,11
0,2892,11
0,2893,11
0,2894,11
0,2895,10
0,2896,10
0,2897,10
0,2898,8
0,2899,8
0,2900,7
0,2901,7
0,2902,6
0,2903,6
0,2904,6
0,2905,4
0,2906,4
0,2907,4
0,2908,3
0,2909,3
0,2910,3
0,2911,3
0,2912,2
0,2913,2
0,2914,2
0,2915,2
0,2916,2
0,2917,1
0,2918,1
0,2919,1
0,2920,1
0,2921,1
0,2922,1
0,2923,1
0,2924,1
0,2925,1
0,2926,0
0,2927,0
0,2928,-0
0,2929,-0
0,2930,-0
0,2931,-0
0,2932,-0
0,2933,-0
0,2934,0
0,2935,0
0,2936,-1
0,2937,-1
0,2938,-1
0,2939,-1
0,2940,-1
0,2941,-2
0,2942,-2
0,2943,-3
0,2944,-3
0,2945,-4
0,2946,-4
0,2947,-4
0,2948,-5
0,2949,-5
0,2950,-6
0,2951,-6
0,2952,-6
0,2953,-7
0,2954,-7
0,2955,-9
0,2956,-9
0,2957,-9
0,2958,-10
0,2959,-10
0,2960,-10
0,2961,-10
0,2962,-12
0,2963,-12
0,2964,-12
0,2965,-12
0,2966,-12
0,2967,-12
0,2968,-12
0,2969,-11
0,2970,-11
0,2971,-11
0,2972,-10
0,2973,-10
0,2974,-9
0,2975,-9
0,2976,-9
0,2977,-9
0,2978,-9
0,2979,-9
0,2980,-9
0,2981,-9
0,2982,-9
0,2983,-9
0,2984,-9
0,2985,-9
0,2986,-10
0,2987,-10
0,2988,-10
0,2989,-10
0,2990,-10
0,2991,-10
0,2992,-11
0,2993,-11
0,2994,-11
0,2995,-11
0,2996,-11
0,2997,-11
0,2998,-11
0,2999,-11
0,3000,-11
0,3001,-11
0,3002,-11
0,3003,-11
0,3004,-11
0,3005,-9
0,3006,-9
0,3007,-8
0,3008,-8
0,3009,-8
0,3010,-8
0,3011,-8
0,3012,-8
0,3013,-8
0,3014,-8
0,3015,-8
0,3016,-8
0,3017,-8
0,3018,-7
0,3019,-8
0,3020,-8
0,3021,-8
0,3022,-9
0,3023,-9
0,3024,-10
0,3025,-10
0,3026,-10
0,3027,-11
0,3028,-11
0,3029,-12
0,3030,-12
0,3031,-13
0,3032,-13
0,3033,-13
0,3034,-13
0,3035,-13
0,3036,-13
0,3037,-13
0,3038,-13
0,3039,-13
0,3040,-13
0,3041,-13
0,3042,-13
0,3043,-13
0,3044,-13
0,3045,-13
0,3046,-13
0,3047,-13
0,3048,-13
0,3049,-13
0,3050,-12
0,3051,-12
0,3052,-12
0,3053,-12
0,3054,-12
0,3055,-12
0,3056,-12
0,3057,-12
0,3058,-12
0,3059,-12
0,3060,-12
0,3061,-12
0,3062,-11
0,3063,-11
0,3064,-11
0,3065,-11
0,3066,-11
0,3067,-10
0,3068,-10
0,3069,-10
0,3070,-9
0,3071,-9
0,3072,-7
0,3073,-7
0,3074,-6
0,3075,-6
0,3076,-6
0,3077,-5
0,3078,-5
0,3079,-3
0,3080,-3
0,3081,-3
0,3082,-1
0,3083,-1
0,3084,-0
0,3085,-0
0,3086,-0
0,3087,0
0,3088,0
0,3089,1
0,3090,1
0,3091,1
0,3092,3
0,3093,3
0,3094,4
0,3095,4
0,3096,5
0,3097,5
0,3098,5
0,3099,6
0,3100,6
0,3101,6
0,3102,6
0,3103,7
0,3104,7
0,3105,7
0,3106,7
0,3107,7
0,3108,7
0,3109,7
0,3110,7
0,3111,7
0,3112,7
0,3113,7
0,3114,7
0,3115,7
0,3116,7
0,3117,7
0,3118,6
0,3119,6
0,3120,5
0,3121,5
0,3122,4
0,3123,4
0,3124,4
0,3125,4
0,3126,4
0,3127,4
0,3128,4
0,3129,4
0,3130,4
0,3131,4
0,3132,5
0,3133,5
0,3134,6
0,3135,6
0,3136,6
0,3137,8
0,3138,8
0,3139,8
0,3140,8
0,3141,10
0,3142,10
0,3143,10
0,3144,11
0,3145,11
0,3146,12
0,3147,12
0,3148,12
0,3149,13
0,3150,13
0,3151,13
0,3152,13
0,3153,14
0,3154,14
0,3155,14
0,3156,14
0,3157,14
0,3158,13
0,3159,13
0,3160,13
0,3161,12
0,3162,12
0,3163,11
0,3164,11
0,3165,10
0,3166,10
0,3167,10
0,3168,9
0,3169,9
0,3170,9
0,3171,8
0,3172,8
0,3173,8
0,3174,8
0,3175,8
0,3176,8
0,3177,8
0,3178,8
0,3179,8
0,3180,8
0,3181,9
0,3182,10
0,3183,10
0,3184,10
0,3185,11
0,3186,11
0,3187,11
0,3188,11
0,3189,11
0,3190,12
0,3191,12
0,3192,12
0,3193,12
0,3194,12
0,3195,12
0,3196,12
0,3197,12
0,3198,12
0,3199,11
0,3200,11
0,3201,11
0,3202,11
0,3203,11
0,3204,9
0,3205,8
0,3206,8
0,3207,7
0,3208,7
0,3209,7
0,3210,7
0,3211,7
0,3212,6
0,3213,5
0,3214,5
0,3215,5
0,3216,4
0,3217,4
0,3218,4
0,3219,4
0,3220,3
0,3221,3
0,3222,3
0,3223,3
0,3224,3
0,3225,3
0,3226,3
0,3227,3
0,3228,2
0,3229,2
0,3230,2
0,3231,2
0,3232,2
0,3233,1
0,3234,1
0,3235,1
0,3236,1
0,3237,1
0,3238,1
0,3239,1
0,3240,1
0,3241,1
0,3242,1
0,3243,0
0,3244,0
0,3245,0
0,3246,0
0,3247,-0
0,3248,-0
0,3249,-0
0,3250,-0
0,3251,-0
0,3252,-0
0,3253,-0
0,3254,-0
0,3255,-0
0,3256,-0
0,3257,-1
0,3258,-1
0,3259,-1
0,3260,-1
0,3261,-2
0,3262,-2
0,3263,-3
0,3264,-3
0,3265,-3
0,3266,-4
0,3267,-4
0,3268,-6
0,3269,-6
0,3270,-6
0,3271,-7
0,3272,-7
0,3273,-8
0,3274,-8
0,3275,-8
0,3276,-9
0,3277,-9
0,3278,-9
0,3279,-9
0,3280,-10
0,3281,-10
0,3282,-10
0,3283,-10
0,3284,-10
0,3285,-11
0,3286,-11
0,3287,-11
0,3288,-11
0,3289,-11
0,3290,-11
0,3291,-11
0,3292,-11
0,3293,-11
0,3294,-11
0,3295,-12
0,3296,-12
0,3297,-12
0,3298,-14
0,3299,-14
0,3300,-14
0,3301,-14
0,3302,-14
0,3303,-14
0,3304,-14
0,3305,-15
0,3306,-15
0,3307,-15
0,3308,-15
0,3309,-14
0,3310,-14
0,3311,-13
0,3312,-13
0,3313,-12
0,3314,-12
0,3315,-12
0,3316,-12
0,3317,-12
0,3318,-12
0,3319,-12
0,3320,-12
0,3321,-12
0,3322,-12
0,3323,-12
0,3324,-12
0,3325,-12
0,3326,-12
0,3327,-12
0,3328,-12
0,3329,-12
0,3330,-11
0,3331,-11
0,3332,-11
0,3333,-10
0,3334,-10
0,3335,-10
0,3336,-9
0,3337,-9
0,3338,-9
0,3339,-9
0,3340,-8
0,3341,-8
0,3342,-8
0,3343,-8
0,3344,-8
0,3345,-8
0,3346,-8
0,3347,-8
0,3348,-8
0,3349,-8
0,3350,-8
0,3351,-8
0,3352,-8
0,3353,-8
0,3354,-8
0,3355,-8
0,3356,-8
0,3357,-8
0,3358,-8
0,3359,-8
0,3360,-8
0,3361,-8
0,3362,-8
0,3363,-8
0,3364,-7
0,3365,-7
0,3366,-7
0,3367,-7
0,3368,-7
0,3369,-5
0,3370,-5
0,3371,-4
0,3372,-4
0,3373,-4
0,3374,-4
0,3375,-4
0,3376,-4
0,3377,-4
0,3378,-4
0,3379,-4
0,3380,-4
0,3381,-4
0,3382,-4
0,3383,-4
0,3384,-4
0,3385,-4
0,3386,-4
0,3387,-4
0,3388,-4
0,3389,-4
0,3390,-4
0,3391,-5
0,3392,-5
0,3393,-6
0,3394,-8
0,3395,-10
0,3396,-10
0,3397,-10
0,3398,-10
0,3399,-10
0,3400,-7
0,3401,-7
0,3402,-6
0,3403,-6
0,3404,-6
0,3405,-5
0,3406,-5
0,3407,-5
0,3408,-4
0,3409,-3
0,3410,-3
0,3411,-3
0,3412,-3
0,3413,-3
0,3414,-2
0,3415,-2
0,3416,-2
0,3417,-2
0,3418,-1
0,3419,-0
0,3420,-0
0,3421,-0
0,3422,-0
0,3423,0
0,3424,0
0,3425,0
0,3426,1
0,3427,1
0,3428,1
0,3429,1
0,3430,1
0,3431,2
0,3432,2
0,3433,3
0,3434,3
0,3435,3
0,3436,3
0,3437,3
0,3438,4
0,3439,4
0,3440,4
0,3441,5
0,3442,5
0,3443,5
0,3444,6
0,3445,7
0,3446,7
0,3447,7
0,3448,8
0,3449,8
0,3450,8
0,3451,8
0,3452,8
0,3453,9
0,3454,9
0,3455,10
0,3456,10
0,3457,10
0,3458,10
0,3459,10
0,3460,11
0,3461,11
0,3462,11
0,3463,11
0,3464,11
0,3465,11
0,3466,11
0,3467,11
0,3468,11
0,3469,11
0,3470,11
0,3471,11
0,3472,11
0,3473,11
0,3474,12
0,3475,12
0,3476,12
0,3477,12
0,3478,12
0,3479,12
0,3480,12
0,3481,12
0,3482,12
0,3483,12
0,3484,12
0,3485,13
0,3486,14
0,3487,14
0,3488,14
0,3489,14
0,3490,15
0,3491,15
0,3492,15
0,3493,15
0,3494,15
0,3495,15
0,3496,15
0,3497,15
0,3498,15
0,3499,15
0,3500,15
0,3501,15
0,3502,14
0,3503,14
0,3504,14
0,3505,14
0,3506,14
0,3507,14
0,3508,14
0,3509,14
0,3510,14
0,3511,14
0,3512,14
0,3513,13
0,3514,13
0,3515,11
0,3516,11
0,3517,11
0,3518,10
0,3519,10
0,3520,10
0,3521,10
0,3522,9
0,3523,9
0,3524,9
0,3525,9
0,3526,9
0,3527,9
0,3528,9
0,3529,9
0,3530,9
0,3531,9
0,3532,9
0,3533,9
0,3534,9
0,3535,9
0,3536,9
0,3537,9
0,3538,9
0,3539,9
0,3540,9
0,3541,9
0,3542,9
0,3543,9
0,3544,9
0,3545,9
0,3546,9
0,3547,9
0,3548,9
0,3549,9
0,3550,9
0,3551,9
0,3552,9
0,3553,9
0,3554,9
0,3555,9
0,3556,9
0,3557,9
0,3558,9
0,3559,9
0,3560,9
0,3561,9
0,3562,9
0,3563,9
0,3564,9
0,3565,9
0,3566,9
0,3567,9
0,3568,9
0,3569,9
0,3570,9
0,3571,9
0,3572,9
0,3573,9
0,3574,9
0,3575,9
0,3576,9
0,3577,10
0,3578,10
0,3579,11
0,3580,11
0,3581,11
0,3582,12
0,3583,12
0,3584,12
0,3585,13
0,3586,13
0,3587,13
0,3588,13
0,3589,13
0,3590,13
0,3591,13
0,3592,13
0,3593,14
0,3594,14
0,3595,14
0,3596,13
0,3597,13
0,3598,13
0,3599,13
0,3600,13
0,3601,12
0,3602,12
0,3603,11
0,3604,11
0,3605,10
0,3606,10
0,3607,10
0,3608,9
0,3609,9
0,3610,9
0,3611,9
0,3612,8
0,3613,8
0,3614,8
0,3615,8
0,3616,7
0,3617,7
0,3618,6
0,3619,6
0,3620,5
0,3621,5
0,3622,4
0,3623,4
0,3624,4
0,3625,3
0,3626,3
0,3627,3
0,3628,3
0,3629,2
0,3630,2
0,3631,2
0,3632,2
0,3633,2
0,3634,2
0,3635,2
0,3636,2
0,3637,2
0,3638,2
0,3639,1
0,3640,1
0,3641,1
0,3642,1
0,3643,1
0,3644,1
0,3645,1
0,3646,0
0,3647,0
0,3648,0
0,3649,-0
0,3650,-0
0,3651,-0
0,3652,-1
0,3653,-1
0,3654,-1
0,3655,-1
0,3656,-1
0,3657,-1
0,3658,-2
0,3659,-2
0,3660,-2
0,3661,-2
0,3662,-2
0,3663,-2
0,3664,-2
0,3665,-2
0,3666,-2
0,3667,-2
0,3668,-2
0,3669,-2
0,3670,-2
0,3671,-3
0,3672,-3
0,3673,-3
0,3674,-3
0,3675,-3
0,3676,-3
0,3677,-3
0,3678,-3
0,3679,-3
0,3680,-2
0,3681,-2
0,3682,-2
0,3683,-2
0,3684,-2
0,3685,-2
0,3686,-2
0,3687,-1
0,3688,-1
0,3689,-1
0,3690,-1
0,3691,-1
0,3692,-1
0,3693,-1
0,3694,-1
0,3695,-1
0,3696,-1
0,3697,-1
0,3698,-1
0,3699,-1
0,3700,-1
0,3701,-1
0,3702,-1
0,3703,-1
0,3704,-1
0,3705,-1
0,3706,-1
0,3707,-1
0,3708,-2
0,3709,-2
0,3710,-2
0,3711,-2
0,3712,-2
0,3713,-2
0,3714,-2
0,3715,-2
0,3716,-2
0,3717,-2
0,3718,-2
0,3719,-2
0,3720,-2
0,3721,-2
0,3722,-2
0,3723,-2
0,3724,-2
0,3725,-2
0,3726,-2
0,3727,-2
0,3728,-2
0,3729,-2
0,3730,-2
0,3731,-2
0,3732,-2
0,3733,-2
0,3734,-2
0,3735,-2
0,3736,-2
0,3737,-2
0,3738,-2
0,3739,-1
0,3740,-1
0,3741,-1
0,3742,-1
0,3743,-1
0,3744,-1
0,3745,-1
0,3746,-1
0,3747,-0
0,3748,-0
0,3749,-0
0,3750,-0
0,3751,0
0,3752,0
0,3753,0
0,3754,0
0,3755,0
0,3756,0
0,3757,0
0,3758,0
0,3759,0
0,3760,0
0,3761,0
0,3762,0
0,3763,-0
0,3764,-0
0,3765,0
0,3766,0
0,3767,0
0,3768,0
0,3769,0
0,3770,0
0,3771,1
0,3772,1
0,3773,1
0,3774,1
0,3775,1
0,3776,1
0,3777,1
0,3778,1
0,3779,1
0,3780,1
0,3781,1
0,3782,1
